Station,Date,Time,H2S
104,10/29/2009,0:00,
104,10/29/2009,0:20,
104,10/29/2009,0:40,
104,10/29/2009,1:00,
104,10/29/2009,1:20,
104,10/29/2009,1:40,
104,10/29/2009,2:00,
104,10/29/2009,2:20,
104,10/29/2009,2:40,
104,10/29/2009,3:00,
104,10/29/2009,3:20,3.3672
104,10/29/2009,3:40,2.92431
104,10/29/2009,4:00,8.60171
104,10/29/2009,4:20,3.25336
104,10/29/2009,4:40,2.09469
104,10/29/2009,5:00,2.12951
104,10/29/2009,5:20,
104,10/29/2009,5:40,
104,10/29/2009,6:00,
104,10/29/2009,6:20,
104,10/29/2009,6:40,
104,10/29/2009,7:00,
104,10/29/2009,7:20,
104,10/29/2009,7:40,
104,10/29/2009,8:00,
104,10/29/2009,8:20,
104,10/29/2009,8:40,
104,10/29/2009,9:00,
104,10/29/2009,9:20,
104,10/29/2009,9:40,
104,10/29/2009,10:00,
104,10/29/2009,10:20,
104,10/29/2009,10:40,
104,10/29/2009,11:00,
104,10/29/2009,11:20,
104,10/29/2009,11:40,
104,10/29/2009,12:00,
104,10/29/2009,12:20,
104,10/29/2009,12:40,
104,10/29/2009,13:00,
104,10/29/2009,13:20,
104,10/29/2009,13:40,
104,10/29/2009,14:00,
104,10/29/2009,14:20,
104,10/29/2009,14:40,
104,10/29/2009,15:00,
104,10/29/2009,15:20,
104,10/29/2009,15:40,
104,10/29/2009,16:00,
104,10/29/2009,16:20,
104,10/29/2009,16:40,
104,10/29/2009,17:00,
104,10/29/2009,17:20,
104,10/29/2009,17:40,
104,10/29/2009,18:00,
104,10/29/2009,18:20,
104,10/29/2009,18:40,
104,10/29/2009,19:00,0.34953
104,10/29/2009,19:20,3.44441
104,10/29/2009,19:40,1.85648
104,10/29/2009,20:00,
104,10/29/2009,20:20,
104,10/29/2009,20:40,
104,10/29/2009,21:00,
104,10/29/2009,21:20,
104,10/29/2009,21:40,
104,10/29/2009,22:00,
104,10/29/2009,22:20,
104,10/29/2009,22:40,
104,10/29/2009,23:00,
104,10/29/2009,23:20,
104,10/29/2009,23:40,
104,10/30/2009,0:00,
104,10/30/2009,0:20,
104,10/30/2009,0:40,
104,10/30/2009,1:00,
104,10/30/2009,1:20,
104,10/30/2009,1:40,
104,10/30/2009,2:00,
104,10/30/2009,2:20,
104,10/30/2009,2:40,
104,10/30/2009,3:00,
104,10/30/2009,3:20,
104,10/30/2009,3:40,
104,10/30/2009,4:00,
104,10/30/2009,4:20,0.27199
104,10/30/2009,4:40,7.408
104,10/30/2009,5:00,3.31145
104,10/30/2009,5:20,1.10115
104,10/30/2009,5:40,3.02383
104,10/30/2009,6:00,0.1099
104,10/30/2009,6:20,1.03444
104,10/30/2009,6:40,
104,10/30/2009,7:00,
104,10/30/2009,7:20,
104,10/30/2009,7:40,
104,10/30/2009,8:00,
104,10/30/2009,8:20,
104,10/30/2009,8:40,
104,10/30/2009,9:00,
104,10/30/2009,9:20,1.28324
104,10/30/2009,9:40,2.1301
104,10/30/2009,10:00,
104,10/30/2009,10:20,
104,10/30/2009,10:40,0.00343
104,10/30/2009,11:00,0.61097
104,10/30/2009,11:20,0.31737
104,10/30/2009,11:40,0.16075
104,10/30/2009,12:00,0.00507
104,10/30/2009,12:20,
104,10/30/2009,12:40,
104,10/30/2009,13:00,
104,10/30/2009,13:20,
104,10/30/2009,13:40,
104,10/30/2009,14:00,
104,10/30/2009,14:20,
104,10/30/2009,14:40,
104,10/30/2009,15:00,
104,10/30/2009,15:20,
104,10/30/2009,15:40,
104,10/30/2009,16:00,
104,10/30/2009,16:20,
104,10/30/2009,16:40,
104,10/30/2009,17:00,
104,10/30/2009,17:20,
104,10/30/2009,17:40,
104,10/30/2009,18:00,
104,10/30/2009,18:20,
104,10/30/2009,18:40,
104,10/30/2009,19:00,
104,10/30/2009,19:20,0.35253
104,10/30/2009,19:40,0.84699
104,10/30/2009,20:00,1.80978
104,10/30/2009,20:20,1.72584
104,10/30/2009,20:40,3.1395
104,10/30/2009,21:00,2.88513
104,10/30/2009,21:20,1.78128
104,10/30/2009,21:40,1.80133
104,10/30/2009,22:00,
104,10/30/2009,22:20,
104,10/30/2009,22:40,
104,10/30/2009,23:00,
104,10/30/2009,23:20,
104,10/30/2009,23:40,
104,10/31/2009,0:00,
104,10/31/2009,0:20,
104,10/31/2009,0:40,
104,10/31/2009,1:00,
104,10/31/2009,1:20,
104,10/31/2009,1:40,
104,10/31/2009,2:00,
104,10/31/2009,2:20,
104,10/31/2009,2:40,
104,10/31/2009,3:00,
104,10/31/2009,3:20,
104,10/31/2009,3:40,
104,10/31/2009,4:00,
104,10/31/2009,4:20,
104,10/31/2009,4:40,
104,10/31/2009,5:00,
104,10/31/2009,5:20,
104,10/31/2009,5:40,
104,10/31/2009,6:00,
104,10/31/2009,6:20,
104,10/31/2009,6:40,
104,10/31/2009,7:00,
104,10/31/2009,7:20,
104,10/31/2009,7:40,
104,10/31/2009,8:00,
104,10/31/2009,8:20,
104,10/31/2009,8:40,
104,10/31/2009,9:00,
104,10/31/2009,9:20,
104,10/31/2009,9:40,
104,10/31/2009,10:00,
104,10/31/2009,10:20,
104,10/31/2009,10:40,
104,10/31/2009,11:00,
104,10/31/2009,11:20,
104,10/31/2009,11:40,
104,10/31/2009,12:00,
104,10/31/2009,12:20,
104,10/31/2009,12:40,
104,10/31/2009,13:00,
104,10/31/2009,13:20,
104,10/31/2009,13:40,
104,10/31/2009,14:00,
104,10/31/2009,14:20,
104,10/31/2009,14:40,
104,10/31/2009,15:00,
104,10/31/2009,15:20,
104,10/31/2009,15:40,
104,10/31/2009,16:00,
104,10/31/2009,16:20,
104,10/31/2009,16:40,
104,10/31/2009,17:00,
104,10/31/2009,17:20,
104,10/31/2009,17:40,
104,10/31/2009,18:00,
104,10/31/2009,18:20,
104,10/31/2009,18:40,
104,10/31/2009,19:00,
104,10/31/2009,19:20,
104,10/31/2009,19:40,
104,10/31/2009,20:00,
104,10/31/2009,20:20,
104,10/31/2009,20:40,
104,10/31/2009,21:00,
104,10/31/2009,21:20,
104,10/31/2009,21:40,
104,10/31/2009,22:00,
104,10/31/2009,22:20,
104,10/31/2009,22:40,
104,10/31/2009,23:00,
104,10/31/2009,23:20,
104,10/31/2009,23:40,
104,11/1/2009,0:00,
104,11/1/2009,0:20,
104,11/1/2009,0:40,
104,11/1/2009,1:00,
104,11/1/2009,1:20,
104,11/1/2009,1:40,
104,11/1/2009,2:00,
104,11/1/2009,2:20,
104,11/1/2009,2:40,0.4023
104,11/1/2009,3:00,10.12557
104,11/1/2009,3:20,3.8949
104,11/1/2009,3:40,
104,11/1/2009,4:00,1.26244
104,11/1/2009,4:20,
104,11/1/2009,4:40,6.85867
104,11/1/2009,5:00,
104,11/1/2009,5:20,5.33049
104,11/1/2009,5:40,6.25057
104,11/1/2009,6:00,6.71279
104,11/1/2009,6:20,4.32622
104,11/1/2009,6:40,2.79102
104,11/1/2009,7:00,5.74152
104,11/1/2009,7:20,1.44019
104,11/1/2009,7:40,9.14981
104,11/1/2009,8:00,13.75287
104,11/1/2009,8:20,12.10464
104,11/1/2009,8:40,5.09714
104,11/1/2009,9:00,
104,11/1/2009,9:20,
104,11/1/2009,9:40,2.87361
104,11/1/2009,10:00,1.03736
104,11/1/2009,10:20,2.05999
104,11/1/2009,10:40,
104,11/1/2009,11:00,
104,11/1/2009,11:20,
104,11/1/2009,11:40,
104,11/1/2009,12:00,
104,11/1/2009,12:20,
104,11/1/2009,12:40,
104,11/1/2009,13:00,
104,11/1/2009,13:20,
104,11/1/2009,13:40,
104,11/1/2009,14:00,
104,11/1/2009,14:20,
104,11/1/2009,14:40,
104,11/1/2009,15:00,
104,11/1/2009,15:20,
104,11/1/2009,15:40,
104,11/1/2009,16:00,
104,11/1/2009,16:20,0.28564
104,11/1/2009,16:40,0.29051
104,11/1/2009,17:00,0.10546
104,11/1/2009,17:20,
104,11/1/2009,17:40,0.21295
104,11/1/2009,18:00,0.26575
104,11/1/2009,18:20,0.15045
104,11/1/2009,18:40,0.19852
104,11/1/2009,19:00,0.02285
104,11/1/2009,19:20,0.10755
104,11/1/2009,19:40,0.05348
104,11/1/2009,20:00,0.10333
104,11/1/2009,20:20,0.06578
104,11/1/2009,20:40,
104,11/1/2009,21:00,0.06644
104,11/1/2009,21:20,
104,11/1/2009,21:40,
104,11/1/2009,22:00,0.03581
104,11/1/2009,22:20,0.06141
104,11/1/2009,22:40,
104,11/1/2009,23:00,0.01577
104,11/1/2009,23:20,
104,11/1/2009,23:40,
104,11/2/2009,0:00,0.04839
104,11/2/2009,0:20,0.28264
104,11/2/2009,0:40,0.28648
104,11/2/2009,1:00,0.29351
104,11/2/2009,1:20,0.29915
104,11/2/2009,1:40,0.19648
104,11/2/2009,2:00,0.21224
104,11/2/2009,2:20,0.34405
104,11/2/2009,2:40,2.90176
104,11/2/2009,3:00,6.94309
104,11/2/2009,3:20,0.37135
104,11/2/2009,3:40,0.59277
104,11/2/2009,4:00,0.81608
104,11/2/2009,4:20,0.65222
104,11/2/2009,4:40,0.57577
104,11/2/2009,5:00,0.86471
104,11/2/2009,5:20,0.90294
104,11/2/2009,5:40,0.86109
104,11/2/2009,6:00,0.47323
104,11/2/2009,6:20,0.68387
104,11/2/2009,6:40,0.377
104,11/2/2009,7:00,0.5022
104,11/2/2009,7:20,0.86303
104,11/2/2009,7:40,0.67478
104,11/2/2009,8:00,0.67406
104,11/2/2009,8:20,0.5494
104,11/2/2009,8:40,0.5405
104,11/2/2009,9:00,0.41776
104,11/2/2009,9:20,0.64268
104,11/2/2009,9:40,0.75048
104,11/2/2009,10:00,0.89021
104,11/2/2009,10:20,0.97755
104,11/2/2009,10:40,0.76992
104,11/2/2009,11:00,0.69912
104,11/2/2009,11:20,0.67384
104,11/2/2009,11:40,0.75873
104,11/2/2009,12:00,0.99723
104,11/2/2009,12:20,0.73702
104,11/2/2009,12:40,0.98477
104,11/2/2009,13:00,1.14013
104,11/2/2009,13:20,0.98527
104,11/2/2009,13:40,0.7446
104,11/2/2009,14:00,0.64405
104,11/2/2009,14:20,0.9715
104,11/2/2009,14:40,0.98806
104,11/2/2009,15:00,1.16032
104,11/2/2009,15:20,1.40228
104,11/2/2009,15:40,1.0213
104,11/2/2009,16:00,1.06981
104,11/2/2009,16:20,1.00408
104,11/2/2009,16:40,1.16683
104,11/2/2009,17:00,1.05439
104,11/2/2009,17:20,1.24776
104,11/2/2009,17:40,1.20388
104,11/2/2009,18:00,1.05796
104,11/2/2009,18:20,1.05477
104,11/2/2009,18:40,0.79658
104,11/2/2009,19:00,0.93529
104,11/2/2009,19:20,1.0046
104,11/2/2009,19:40,1.00533
104,11/2/2009,20:00,1.12347
104,11/2/2009,20:20,1.11716
104,11/2/2009,20:40,0.91271
104,11/2/2009,21:00,0.91163
104,11/2/2009,21:20,1.01584
104,11/2/2009,21:40,1.06085
104,11/2/2009,22:00,0.9356
104,11/2/2009,22:20,1.18816
104,11/2/2009,22:40,1.05914
104,11/2/2009,23:00,1.1831
104,11/2/2009,23:20,1.08274
104,11/2/2009,23:40,1.02116
104,11/3/2009,0:00,1.10319
104,11/3/2009,0:20,1.00755
104,11/3/2009,0:40,0.88934
104,11/3/2009,1:00,0.82824
104,11/3/2009,1:20,0.99215
104,11/3/2009,1:40,0.97355
104,11/3/2009,2:00,1.22495
104,11/3/2009,2:20,1.25315
104,11/3/2009,2:40,1.06127
104,11/3/2009,3:00,1.25841
104,11/3/2009,3:20,0.92944
104,11/3/2009,3:40,1.39903
104,11/3/2009,4:00,1.49905
104,11/3/2009,4:20,1.43436
104,11/3/2009,4:40,1.42597
104,11/3/2009,5:00,1.37347
104,11/3/2009,5:20,1.27868
104,11/3/2009,5:40,1.40544
104,11/3/2009,6:00,1.29094
104,11/3/2009,6:20,1.24761
104,11/3/2009,6:40,1.48506
104,11/3/2009,7:00,1.67361
104,11/3/2009,7:20,1.84092
104,11/3/2009,7:40,1.41161
104,11/3/2009,8:00,1.9332
104,11/3/2009,8:20,1.87472
104,11/3/2009,8:40,1.53337
104,11/3/2009,9:00,1.60808
104,11/3/2009,9:20,1.60945
104,11/3/2009,9:40,1.75295
104,11/3/2009,10:00,1.54836
104,11/3/2009,10:20,1.7785
104,11/3/2009,10:40,1.6598
104,11/3/2009,11:00,1.82854
104,11/3/2009,11:20,2.17347
104,11/3/2009,11:40,2.09539
104,11/3/2009,12:00,2.11394
104,11/3/2009,12:20,2.0585
104,11/3/2009,12:40,2.01154
104,11/3/2009,13:00,1.99347
104,11/3/2009,13:20,2.20998
104,11/3/2009,13:40,1.9718
104,11/3/2009,14:00,2.20333
104,11/3/2009,14:20,1.8201
104,11/3/2009,14:40,1.94533
104,11/3/2009,15:00,1.63498
104,11/3/2009,15:20,1.65555
104,11/3/2009,15:40,2.14297
104,11/3/2009,16:00,2.25893
104,11/3/2009,16:20,2.08934
104,11/3/2009,16:40,2.2751
104,11/3/2009,17:00,2.28533
104,11/3/2009,17:20,2.1987
104,11/3/2009,17:40,2.45219
104,11/3/2009,18:00,2.25848
104,11/3/2009,18:20,2.40388
104,11/3/2009,18:40,2.19012
104,11/3/2009,19:00,2.68867
104,11/3/2009,19:20,2.43176
104,11/3/2009,19:40,2.20624
104,11/3/2009,20:00,2.305
104,11/3/2009,20:20,2.37411
104,11/3/2009,20:40,2.1093
104,11/3/2009,21:00,2.1569
104,11/3/2009,21:20,2.08169
104,11/3/2009,21:40,2.07131
104,11/3/2009,22:00,2.17218
104,11/3/2009,22:20,2.08182
104,11/3/2009,22:40,2.15988
104,11/3/2009,23:00,2.141
104,11/3/2009,23:20,2.00713
104,11/3/2009,23:40,2.07128
104,11/4/2009,0:00,1.94885
104,11/4/2009,0:20,2.17694
104,11/4/2009,0:40,2.22693
104,11/4/2009,1:00,1.97943
104,11/4/2009,1:20,2.01715
104,11/4/2009,1:40,2.01555
104,11/4/2009,2:00,1.96694
104,11/4/2009,2:20,1.85461
104,11/4/2009,2:40,1.83218
104,11/4/2009,3:00,1.76369
104,11/4/2009,3:20,1.80742
104,11/4/2009,3:40,1.76734
104,11/4/2009,4:00,2.17058
104,11/4/2009,4:20,1.80791
104,11/4/2009,4:40,1.73832
104,11/4/2009,5:00,1.67939
104,11/4/2009,5:20,1.87633
104,11/4/2009,5:40,1.84965
104,11/4/2009,6:00,1.86198
104,11/4/2009,6:20,1.67468
104,11/4/2009,6:40,1.7158
104,11/4/2009,7:00,1.55361
104,11/4/2009,7:20,1.66291
104,11/4/2009,7:40,1.72741
104,11/4/2009,8:00,2.02805
104,11/4/2009,8:20,1.67561
104,11/4/2009,8:40,1.84894
104,11/4/2009,9:00,1.66518
104,11/4/2009,9:20,1.53328
104,11/4/2009,9:40,1.52769
104,11/4/2009,10:00,1.46021
104,11/4/2009,10:20,1.47959
104,11/4/2009,10:40,1.91017
104,11/4/2009,11:00,1.9612
104,11/4/2009,11:20,1.70425
104,11/4/2009,11:40,1.71003
104,11/4/2009,12:00,1.70341
104,11/4/2009,12:20,1.82658
104,11/4/2009,12:40,1.56974
104,11/4/2009,13:00,1.58983
104,11/4/2009,13:20,1.7316
104,11/4/2009,13:40,1.79372
104,11/4/2009,14:00,1.7578
104,11/4/2009,14:20,1.45358
104,11/4/2009,14:40,1.30012
104,11/4/2009,15:00,1.4353
104,11/4/2009,15:20,1.51613
104,11/4/2009,15:40,1.30949
104,11/4/2009,16:00,0.95396
104,11/4/2009,16:20,1.18731
104,11/4/2009,16:40,1.1108
104,11/4/2009,17:00,1.13624
104,11/4/2009,17:20,1.19392
104,11/4/2009,17:40,1.14617
104,11/4/2009,18:00,1.31909
104,11/4/2009,18:20,1.14078
104,11/4/2009,18:40,0.81904
104,11/4/2009,19:00,0.86009
104,11/4/2009,19:20,1.02746
104,11/4/2009,19:40,0.89496
104,11/4/2009,20:00,0.95923
104,11/4/2009,20:20,1.03131
104,11/4/2009,20:40,1.09979
104,11/4/2009,21:00,0.83191
104,11/4/2009,21:20,0.81637
104,11/4/2009,21:40,0.70093
104,11/4/2009,22:00,0.85296
104,11/4/2009,22:20,0.96979
104,11/4/2009,22:40,0.89147
104,11/4/2009,23:00,0.66235
104,11/4/2009,23:20,0.42087
104,11/4/2009,23:40,0.50585
104,11/5/2009,0:00,0.5196
104,11/5/2009,0:20,0.66232
104,11/5/2009,0:40,0.82753
104,11/5/2009,1:00,0.74345
104,11/5/2009,1:20,0.65217
104,11/5/2009,1:40,0.55087
104,11/5/2009,2:00,0.72388
104,11/5/2009,2:20,0.64994
104,11/5/2009,2:40,0.89939
104,11/5/2009,3:00,0.94373
104,11/5/2009,3:20,0.89498
104,11/5/2009,3:40,0.95119
104,11/5/2009,4:00,0.46348
104,11/5/2009,4:20,0.83038
104,11/5/2009,4:40,0.8998
104,11/5/2009,5:00,0.55645
104,11/5/2009,5:20,0.67044
104,11/5/2009,5:40,0.99415
104,11/5/2009,6:00,0.82551
104,11/5/2009,6:20,0.52127
104,11/5/2009,6:40,0.74223
104,11/5/2009,7:00,0.93055
104,11/5/2009,7:20,0.89715
104,11/5/2009,7:40,0.96804
104,11/5/2009,8:00,1.08774
104,11/5/2009,8:20,1.18979
104,11/5/2009,8:40,1.51714
104,11/5/2009,9:00,1.40611
104,11/5/2009,9:20,1.05893
104,11/5/2009,9:40,0.75982
104,11/5/2009,10:00,0.62855
104,11/5/2009,10:20,0.99632
104,11/5/2009,10:40,1.2434
104,11/5/2009,11:00,0.92951
104,11/5/2009,11:20,0.80754
104,11/5/2009,11:40,0.76292
104,11/5/2009,12:00,0.9253
104,11/5/2009,12:20,0.91757
104,11/5/2009,12:40,0.88435
104,11/5/2009,13:00,0.62549
104,11/5/2009,13:20,0.55294
104,11/5/2009,13:40,0.2581
104,11/5/2009,14:00,0.50552
104,11/5/2009,14:20,0.52155
104,11/5/2009,14:40,0.5198
104,11/5/2009,15:00,0.45863
104,11/5/2009,15:20,0.43955
104,11/5/2009,15:40,0.53171
104,11/5/2009,16:00,0.90248
104,11/5/2009,16:20,0.76582
104,11/5/2009,16:40,0.42896
104,11/5/2009,17:00,0.62658
104,11/5/2009,17:20,0.48475
104,11/5/2009,17:40,0.60787
104,11/5/2009,18:00,0.73634
104,11/5/2009,18:20,0.63209
104,11/5/2009,18:40,0.92571
104,11/5/2009,19:00,0.99038
104,11/5/2009,19:20,1.36328
104,11/5/2009,19:40,1.41973
104,11/5/2009,20:00,0.88399
104,11/5/2009,20:20,37.42025
104,11/5/2009,20:40,21.53321
104,11/5/2009,21:00,32.34476
104,11/5/2009,21:20,22.88718
104,11/5/2009,21:40,14.66171
104,11/5/2009,22:00,41.8183
104,11/5/2009,22:20,15.15439
104,11/5/2009,22:40,0.60276
104,11/5/2009,23:00,
104,11/5/2009,23:20,0.10635
104,11/5/2009,23:40,0.15828
104,11/6/2009,0:00,0.18442
104,11/6/2009,0:20,0.43798
104,11/6/2009,0:40,0.26796
104,11/6/2009,1:00,0.1855
104,11/6/2009,1:20,
104,11/6/2009,1:40,
104,11/6/2009,2:00,
104,11/6/2009,2:20,0.08813
104,11/6/2009,2:40,0.10202
104,11/6/2009,3:00,0.17275
104,11/6/2009,3:20,0.10653
104,11/6/2009,3:40,0.14496
104,11/6/2009,4:00,0.18785
104,11/6/2009,4:20,
104,11/6/2009,4:40,
104,11/6/2009,5:00,
104,11/6/2009,5:20,
104,11/6/2009,5:40,0.1475
104,11/6/2009,6:00,0.25874
104,11/6/2009,6:20,0.31871
104,11/6/2009,6:40,0.35047
104,11/6/2009,7:00,0.36522
104,11/6/2009,7:20,0.29245
104,11/6/2009,7:40,0.11143
104,11/6/2009,8:00,0.02999
104,11/6/2009,8:20,0.16546
104,11/6/2009,8:40,0.24966
104,11/6/2009,9:00,0.04639
104,11/6/2009,9:20,0.17017
104,11/6/2009,9:40,0.40993
104,11/6/2009,10:00,0.2479
104,11/6/2009,10:20,0.14733
104,11/6/2009,10:40,0.1364
104,11/6/2009,11:00,0.07178
104,11/6/2009,11:20,0.19329
104,11/6/2009,11:40,0.0293
104,11/6/2009,12:00,0.04333
104,11/6/2009,12:20,0.0381
104,11/6/2009,12:40,0.19902
104,11/6/2009,13:00,0.06004
104,11/6/2009,13:20,
104,11/6/2009,13:40,
104,11/6/2009,14:00,
104,11/6/2009,14:20,
104,11/6/2009,14:40,0.1551
104,11/6/2009,15:00,
104,11/6/2009,15:20,
104,11/6/2009,15:40,
104,11/6/2009,16:00,
104,11/6/2009,16:20,
104,11/6/2009,16:40,
104,11/6/2009,17:00,
104,11/6/2009,17:20,
104,11/6/2009,17:40,0.13647
104,11/6/2009,18:00,
104,11/6/2009,18:20,
104,11/6/2009,18:40,
104,11/6/2009,19:00,
104,11/6/2009,19:20,
104,11/6/2009,19:40,
104,11/6/2009,20:00,
104,11/6/2009,20:20,
104,11/6/2009,20:40,
104,11/6/2009,21:00,
104,11/6/2009,21:20,
104,11/6/2009,21:40,
104,11/6/2009,22:00,
104,11/6/2009,22:20,
104,11/6/2009,22:40,
104,11/6/2009,23:00,
104,11/6/2009,23:20,
104,11/6/2009,23:40,
104,11/7/2009,0:00,
104,11/7/2009,0:20,
104,11/7/2009,0:40,
104,11/7/2009,1:00,
104,11/7/2009,1:20,
104,11/7/2009,1:40,
104,11/7/2009,2:00,
104,11/7/2009,2:20,
104,11/7/2009,2:40,0.02267
104,11/7/2009,3:00,
104,11/7/2009,3:20,3.0676
104,11/7/2009,3:40,
104,11/7/2009,4:00,1.77451
104,11/7/2009,4:20,0.34333
104,11/7/2009,4:40,
104,11/7/2009,5:00,
104,11/7/2009,5:20,
104,11/7/2009,5:40,
104,11/7/2009,6:00,
104,11/7/2009,6:20,
104,11/7/2009,6:40,
104,11/7/2009,7:00,
104,11/7/2009,7:20,
104,11/7/2009,7:40,
104,11/7/2009,8:00,
104,11/7/2009,8:20,4.20783
104,11/7/2009,8:40,19.85649
104,11/7/2009,9:00,5.09149
104,11/7/2009,9:20,9.83314
104,11/7/2009,9:40,
104,11/7/2009,10:00,1.07191
104,11/7/2009,10:20,
104,11/7/2009,10:40,
104,11/7/2009,11:00,
104,11/7/2009,11:20,
104,11/7/2009,11:40,
104,11/7/2009,12:00,4.58747
104,11/7/2009,12:20,4.26818
104,11/7/2009,12:40,
104,11/7/2009,13:00,1.51737
104,11/7/2009,13:20,
104,11/7/2009,13:40,
104,11/7/2009,14:00,
104,11/7/2009,14:20,0.27131
104,11/7/2009,14:40,
104,11/7/2009,15:00,0.55372
104,11/7/2009,15:20,
104,11/7/2009,15:40,2.21205
104,11/7/2009,16:00,
104,11/7/2009,16:20,1.93085
104,11/7/2009,16:40,1.16825
104,11/7/2009,17:00,
104,11/7/2009,17:20,
104,11/7/2009,17:40,17.01142
104,11/7/2009,18:00,11.45596
104,11/7/2009,18:20,6.93555
104,11/7/2009,18:40,1.21178
104,11/7/2009,19:00,23.04693
104,11/7/2009,19:20,11.29784
104,11/7/2009,19:40,4.72859
104,11/7/2009,20:00,4.54336
104,11/7/2009,20:20,4.22119
104,11/7/2009,20:40,
104,11/7/2009,21:00,2.86577
104,11/7/2009,21:20,10.09393
104,11/7/2009,21:40,5.46767
104,11/7/2009,22:00,14.53246
104,11/7/2009,22:20,
104,11/7/2009,22:40,
104,11/7/2009,23:00,
104,11/7/2009,23:20,
104,11/7/2009,23:40,
104,11/8/2009,0:00,7.4618
104,11/8/2009,0:20,7.29415
104,11/8/2009,0:40,0.75388
104,11/8/2009,1:00,4.47656
104,11/8/2009,1:20,
104,11/8/2009,1:40,
104,11/8/2009,2:00,
104,11/8/2009,2:20,
104,11/8/2009,2:40,
104,11/8/2009,3:00,
104,11/8/2009,3:20,
104,11/8/2009,3:40,
104,11/8/2009,4:00,
104,11/8/2009,4:20,
104,11/8/2009,4:40,
104,11/8/2009,5:00,
104,11/8/2009,5:20,
104,11/8/2009,5:40,
104,11/8/2009,6:00,
104,11/8/2009,6:20,
104,11/8/2009,6:40,
104,11/8/2009,7:00,
104,11/8/2009,7:20,1.32713
104,11/8/2009,7:40,
104,11/8/2009,8:00,
104,11/8/2009,8:20,
104,11/8/2009,8:40,
104,11/8/2009,9:00,
104,11/8/2009,9:20,
104,11/8/2009,9:40,
104,11/8/2009,10:00,
104,11/8/2009,10:20,
104,11/8/2009,10:40,
104,11/8/2009,11:00,
104,11/8/2009,11:20,
104,11/8/2009,11:40,
104,11/8/2009,12:00,
104,11/8/2009,12:20,
104,11/8/2009,12:40,
104,11/8/2009,13:00,
104,11/8/2009,13:20,
104,11/8/2009,13:40,
104,11/8/2009,14:00,
104,11/8/2009,14:20,
104,11/8/2009,14:40,
104,11/8/2009,15:00,
104,11/8/2009,15:20,
104,11/8/2009,15:40,
104,11/8/2009,16:00,
104,11/8/2009,16:20,
104,11/8/2009,16:40,
104,11/8/2009,17:00,
104,11/8/2009,17:20,
104,11/8/2009,17:40,
104,11/8/2009,18:00,
104,11/8/2009,18:20,
104,11/8/2009,18:40,
104,11/8/2009,19:00,
104,11/8/2009,19:20,
104,11/8/2009,19:40,
104,11/8/2009,20:00,
104,11/8/2009,20:20,
104,11/8/2009,20:40,
104,11/8/2009,21:00,
104,11/8/2009,21:20,
104,11/8/2009,21:40,
104,11/8/2009,22:00,
104,11/8/2009,22:20,
104,11/8/2009,22:40,
104,11/8/2009,23:00,
104,11/8/2009,23:20,
104,11/8/2009,23:40,
104,11/9/2009,0:00,
104,11/9/2009,0:20,
104,11/9/2009,0:40,
104,11/9/2009,1:00,
104,11/9/2009,1:20,
104,11/9/2009,1:40,
104,11/9/2009,2:00,
104,11/9/2009,2:20,
104,11/9/2009,2:40,
104,11/9/2009,3:00,
104,11/9/2009,3:20,
104,11/9/2009,3:40,
104,11/9/2009,4:00,
104,11/9/2009,4:20,
104,11/9/2009,4:40,
104,11/9/2009,5:00,
104,11/9/2009,5:20,
104,11/9/2009,5:40,
104,11/9/2009,6:00,
104,11/9/2009,6:20,
104,11/9/2009,6:40,
104,11/9/2009,7:00,
104,11/9/2009,7:20,
104,11/9/2009,7:40,
104,11/9/2009,8:00,
104,11/9/2009,8:20,
104,11/9/2009,8:40,
104,11/9/2009,9:00,
104,11/9/2009,9:20,
104,11/9/2009,9:40,
104,11/9/2009,10:00,
104,11/9/2009,10:20,
104,11/9/2009,10:40,0.60172
104,11/9/2009,11:00,0.5312
104,11/9/2009,11:20,0.72915
104,11/9/2009,11:40,0.8406
104,11/9/2009,12:00,0.57319
104,11/9/2009,12:20,0.28252
104,11/9/2009,12:40,0.21836
104,11/9/2009,13:00,0.29102
104,11/9/2009,13:20,0.32972
104,11/9/2009,13:40,0.39406
104,11/9/2009,14:00,0.46713
104,11/9/2009,14:20,0.52797
104,11/9/2009,14:40,0.31109
104,11/9/2009,15:00,0.3011
104,11/9/2009,15:20,0.54121
104,11/9/2009,15:40,0.32109
104,11/9/2009,16:00,
104,11/9/2009,16:20,
104,11/9/2009,16:40,0.1584
104,11/9/2009,17:00,
104,11/9/2009,17:20,
104,11/9/2009,17:40,
104,11/9/2009,18:00,
104,11/9/2009,18:20,
104,11/9/2009,18:40,
104,11/9/2009,19:00,
104,11/9/2009,19:20,
104,11/9/2009,19:40,
104,11/9/2009,20:00,
104,11/9/2009,20:20,
104,11/9/2009,20:40,
104,11/9/2009,21:00,0.14105
104,11/9/2009,21:20,1.24638
104,11/9/2009,21:40,2.49102
104,11/9/2009,22:00,0.54304
104,11/9/2009,22:20,3.37132
104,11/9/2009,22:40,
104,11/9/2009,23:00,
104,11/9/2009,23:20,1.95805
104,11/9/2009,23:40,5.63842
104,11/10/2009,0:00,3.4904
104,11/10/2009,0:20,0.21186
104,11/10/2009,0:40,0.0493
104,11/10/2009,1:00,
104,11/10/2009,1:20,0.00346
104,11/10/2009,1:40,0.06662
